Volume,Open,Close,High,Low,timestamp
4.61766156,3364.5,3365.7,3365.7,3364.5,2025-01-01 03:11:00
0.008,3365.1,3365.1,3365.1,3365.1,2025-01-01 03:13:00
0.17045739999999998,3362.3,3362.3,3362.3,3362.3,2025-01-01 03:17:00
0.00620029,3360.0,3360.0,3360.0,3360.0,2025-01-01 03:18:00
0.16965739999999999,3358.9,3358.9,3358.9,3358.9,2025-01-01 03:21:00
0.05,3360.1,3360.1,3360.1,3360.1,2025-01-01 03:28:00
0.002,3359.8,3359.8,3359.8,3359.8,2025-01-01 03:32:00
1.0,3360.3,3360.3,3360.3,3360.3,2025-01-01 03:58:00
2.0,3359.2,3359.3,3359.3,3359.2,2025-01-01 04:00:00
0.56669495,3358.7,3358.7,3358.7,3358.7,2025-01-01 04:01:00
1.0,3357.9,3358.1,3358.1,3357.9,2025-01-01 04:02:00
2.02946604,3360.7,3360.3,3360.7,3360.3,2025-01-01 04:05:00
1.0,3359.4,3359.5,3359.5,3359.4,2025-01-01 04:06:00
0.05188369,3358.2,3358.2,3358.2,3358.2,2025-01-01 04:07:00
0.00358406,3357.0,3357.0,3357.0,3357.0,2025-01-01 04:08:00
0.01257577,3356.6,3356.7,3356.7,3356.6,2025-01-01 04:10:00
0.15172380000000002,3356.6,3354.3,3356.6,3354.3,2025-01-01 04:12:00
1.6701881200000002,3354.3,3354.8,3354.8,3354.3,2025-01-01 04:13:00
0.05298,3354.2,3352.6,3354.2,3352.6,2025-01-01 04:15:00
0.00359004,3352.7,3352.7,3352.7,3352.7,2025-01-01 04:16:00
0.11868,3352.6,3352.6,3352.6,3352.6,2025-01-01 04:17:00
0.0035937399999999998,3352.7,3352.6,3352.7,3352.6,2025-01-01 04:18:00
13.741802540000002,3354.2,3352.9,3354.2,3352.9,2025-01-01 04:21:00
2.0302035299999996,3351.6,3351.6,3351.6,3351.6,2025-01-01 04:22:00
0.00359112,3351.9,3351.9,3351.9,3351.9,2025-01-01 04:23:00
1.0,3351.8,3351.9,3351.9,3351.8,2025-01-01 04:24:00
56.102541439999996,3351.9,3352.0,3352.0,3351.9,2025-01-01 04:25:00
19.39504069,3352.0,3352.0,3352.0,3352.0,2025-01-01 04:26:00
209.56849072999972,3352.0,3352.0,3352.0,3352.0,2025-01-01 04:27:00
0.05,3353.1,3353.1,3353.1,3353.1,2025-01-01 04:28:00
0.05,3352.5,3352.5,3352.5,3352.5,2025-01-01 04:29:00
0.00359015,3353.4,3353.4,3353.4,3353.4,2025-01-01 04:31:00
0.00358919,3353.2,3353.2,3353.2,3353.2,2025-01-01 04:33:00
0.05379072,3350.0,3349.3,3350.0,3349.3,2025-01-01 04:34:00
0.10721,3349.8,3349.8,3349.8,3349.8,2025-01-01 04:35:00
0.04015608,3351.5,3351.5,3351.5,3351.5,2025-01-01 04:36:00
0.00359122,3349.3,3349.3,3349.3,3349.3,2025-01-01 04:38:00
0.08301219,3350.6,3350.3,3350.6,3350.3,2025-01-01 04:40:00
1.80055,3349.9,3349.9,3349.9,3349.9,2025-01-01 04:42:00
0.00359294,3353.1,3353.1,3353.1,3353.1,2025-01-01 04:43:00
0.05,3349.8,3349.8,3349.8,3349.8,2025-01-01 04:44:00
0.0534841,3349.8,3349.8,3349.8,3349.8,2025-01-01 04:45:00
0.00359305,3351.4,3351.4,3351.4,3351.4,2025-01-01 04:46:00
0.1669972,3348.4,3348.4,3348.4,3348.4,2025-01-01 04:47:00
0.00359455,3350.9,3350.9,3350.9,3350.9,2025-01-01 04:49:00
0.00359187,3351.2,3351.2,3351.2,3351.2,2025-01-01 04:52:00
0.00359154,3349.4,3349.4,3349.4,3349.4,2025-01-01 04:55:00
2.0,3351.5,3351.8,3351.8,3351.5,2025-01-01 04:56:00
1.2576975000000001,3350.4,3349.3,3350.4,3349.3,2025-01-01 04:58:00
3.3929038499999997,3348.2,3344.9,3348.2,3344.9,2025-01-01 04:59:00
8.39314,3345.0,3345.4,3345.4,3345.0,2025-01-01 05:00:00
2.0,3346.5,3346.2,3346.5,3345.9,2025-01-01 05:01:00
0.02634,3346.6,3346.6,3346.6,3346.6,2025-01-01 05:02:00
0.00359648,3347.4,3347.4,3347.4,3347.4,2025-01-01 05:03:00
1.0,3348.5,3348.5,3348.5,3348.5,2025-01-01 05:04:00
1.4932100000000001,3348.5,3348.5,3348.5,3348.5,2025-01-01 05:05:00
2.2570644399999997,3350.4,3351.5,3351.5,3350.4,2025-01-01 05:08:00
0.00359122,3350.2,3350.2,3350.2,3350.2,2025-01-01 05:10:00
0.05,3351.5,3351.5,3351.5,3351.5,2025-01-01 05:13:00
5.98824,3351.5,3351.6,3351.6,3351.5,2025-01-01 05:14:00
0.00359112,3349.8,3349.8,3349.8,3349.8,2025-01-01 05:15:00
6.03194,3350.4,3350.6,3350.6,3350.4,2025-01-01 05:16:00
0.053592190000000005,3350.5,3351.1,3351.1,3350.5,2025-01-01 05:17:00
3.7721,3350.8,3350.8,3350.8,3350.7,2025-01-01 05:18:00
0.00359197,3353.4,3353.4,3353.4,3353.4,2025-01-01 05:20:00
1.25196,3351.3,3351.3,3351.3,3351.3,2025-01-01 05:22:00
0.13337,3353.4,3354.2,3354.2,3353.4,2025-01-01 05:24:00
0.07358833000000001,3352.4,3352.7,3352.7,3352.3,2025-01-01 05:25:00
0.05358994,3354.2,3354.6,3354.6,3354.2,2025-01-01 05:27:00
0.15,3355.1,3355.1,3355.1,3355.1,2025-01-01 05:28:00
1.3135373700000001,3354.3,3354.8,3354.8,3354.3,2025-01-01 05:30:00
0.10913999999999999,3355.1,3355.1,3355.1,3355.1,2025-01-01 05:31:00
0.39861226,3354.8,3354.1,3354.8,3354.1,2025-01-01 05:34:00
3.13202,3352.0,3352.1,3352.1,3352.0,2025-01-01 05:35:00
0.03591258,3352.1,3352.4,3352.4,3352.1,2025-01-01 05:36:00
0.00359026,3350.8,3350.8,3350.8,3350.8,2025-01-01 05:39:00
0.14307197,3351.0,3350.6,3351.0,3350.6,2025-01-01 05:42:00
11.897134630000002,3352.5,3353.4,3353.4,3352.5,2025-01-01 05:49:00
2.0,3351.3,3351.7,3351.7,3351.3,2025-01-01 05:54:00
1.0,3350.0,3350.1,3350.1,3350.0,2025-01-01 05:58:00
0.00102844,3349.8,3349.8,3349.8,3349.8,2025-01-01 05:59:00
1.011,3349.0,3350.2,3350.2,3349.0,2025-01-01 06:00:00
1.00298307,3352.1,3352.6,3352.7,3352.1,2025-01-01 06:01:00
1.0,3351.7,3351.8,3351.8,3351.7,2025-01-01 06:03:00
2.5,3351.6,3351.5,3351.6,3351.5,2025-01-01 06:04:00
0.00405741,3347.0,3347.0,3347.0,3347.0,2025-01-01 06:06:00
1.1466555999999999,3346.3,3345.5,3346.3,3345.5,2025-01-01 06:08:00
0.2,3345.2,3345.2,3345.2,3345.2,2025-01-01 06:09:00
0.00359799,3345.6,3345.6,3345.6,3345.6,2025-01-01 06:10:00
1.0,3346.0,3346.0,3346.0,3346.0,2025-01-01 06:11:00
2.2476489799999997,3346.2,3345.8,3346.6,3345.8,2025-01-01 06:12:00
1.0743586999999999,3345.8,3346.4,3346.4,3345.8,2025-01-01 06:13:00
3.5,3348.2,3347.2,3348.2,3347.2,2025-01-01 06:16:00
1.0,3348.0,3348.1,3348.1,3348.0,2025-01-01 06:22:00
2.0,3348.6,3348.7,3348.7,3348.6,2025-01-01 06:24:00
2.0,3348.4,3348.8,3348.8,3348.4,2025-01-01 06:29:00
2.5,3348.4,3348.3,3348.4,3348.3,2025-01-01 06:31:00
2.0,3347.4,3347.7,3347.7,3347.4,2025-01-01 06:34:00
2.0315132,3345.4,3344.4,3345.8,3344.4,2025-01-01 06:36:00
0.05,3343.8,3343.8,3343.8,3343.8,2025-01-01 06:37:00
1.0,3347.9,3347.9,3347.9,3347.9,2025-01-01 06:40:00
1.0,3348.0,3348.0,3348.0,3348.0,2025-01-01 06:41:00
1.0,3349.9,3349.9,3349.9,3349.9,2025-01-01 06:45:00
2.5000000000000004,3350.0,3349.9,3350.1,3349.9,2025-01-01 06:49:00
1.0,3349.7,3349.7,3349.7,3349.7,2025-01-01 06:50:00
2.4392648099999996,3349.3,3349.5,3349.7,3349.3,2025-01-01 06:55:00
1.0,3350.7,3350.7,3350.7,3350.7,2025-01-01 06:57:00
2.0,3350.8,3350.8,3350.8,3350.8,2025-01-01 06:59:00
0.1,3350.8,3350.8,3350.8,3350.8,2025-01-01 07:00:00
1.0,3348.5,3348.5,3348.5,3348.5,2025-01-01 07:03:00
1.0,3347.8,3347.8,3347.8,3347.8,2025-01-01 07:04:00
0.8333,3347.8,3347.8,3347.8,3347.8,2025-01-01 07:05:00
0.01336271,3347.4,3347.4,3347.4,3347.4,2025-01-01 07:06:00
1.0,3347.0,3347.1,3347.1,3347.0,2025-01-01 07:07:00
1.0,3346.6,3346.6,3346.6,3346.6,2025-01-01 07:09:00
1.0,3348.8,3348.8,3348.8,3348.8,2025-01-01 07:10:00
17.144791110000003,3345.6,3347.1,3347.1,3345.6,2025-01-01 07:13:00
2.0,3346.0,3345.9,3346.1,3345.9,2025-01-01 07:15:00
2.0,3348.5,3348.8,3348.8,3348.5,2025-01-01 07:18:00
1.0,3350.0,3350.1,3350.1,3350.0,2025-01-01 07:20:00
1.0,3350.2,3350.2,3350.2,3350.2,2025-01-01 07:21:00
2.5,3349.5,3349.4,3349.5,3349.4,2025-01-01 07:22:00
0.05,3345.8,3345.8,3345.8,3345.8,2025-01-01 07:24:00
1.0,3349.7,3349.7,3349.7,3349.7,2025-01-01 07:31:00
1.5,3349.6,3349.2,3349.6,3349.2,2025-01-01 07:32:00
1.0,3347.5,3347.9,3347.9,3347.5,2025-01-01 07:36:00
1.0739451199999999,3349.6,3350.4,3350.4,3349.6,2025-01-01 07:38:00
2.505557,3351.0,3349.5,3351.0,3349.5,2025-01-01 07:39:00
0.07915128,3348.4,3348.4,3348.4,3348.4,2025-01-01 07:42:00
0.0465857,3352.5,3352.5,3352.5,3352.5,2025-01-01 07:54:00
0.11038239999999999,3352.7,3352.8,3352.8,3352.7,2025-01-01 08:00:00
2.05598166,3350.2,3350.0,3351.1,3350.0,2025-01-01 08:09:00
1.0,3351.4,3351.5,3351.5,3351.4,2025-01-01 08:10:00
2.0,3351.4,3352.2,3352.2,3351.4,2025-01-01 08:13:00
2.0,3352.9,3352.7,3352.9,3352.7,2025-01-01 08:15:00
0.17085306,3351.6,3350.8,3351.6,3350.8,2025-01-01 08:16:00
2.00358197,3353.7,3353.5,3353.7,3353.5,2025-01-01 08:18:00
2.0,3351.5,3351.5,3351.5,3351.5,2025-01-01 08:22:00
3.3020575099999996,3344.6,3341.3,3344.8,3341.3,2025-01-01 08:26:00
0.46498498,3341.3,3338.0,3341.3,3338.0,2025-01-01 08:27:00
2.5499999999999994,3341.1,3340.4,3341.9,3340.4,2025-01-01 08:28:00
1.0,3345.6,3345.6,3345.6,3345.6,2025-01-01 08:32:00
1.5,3345.3,3345.3,3345.3,3345.3,2025-01-01 08:33:00
2.05,3346.2,3346.7,3346.7,3346.2,2025-01-01 08:36:00
2.5,3346.8,3346.8,3346.8,3346.8,2025-01-01 08:38:00
0.0542917,3347.0,3347.0,3347.0,3347.0,2025-01-01 08:40:00
1.5,3347.8,3347.8,3347.8,3347.8,2025-01-01 08:41:00
2.500000000000001,3346.9,3346.6,3346.9,3346.6,2025-01-01 08:44:00
0.00751751,3344.2,3344.2,3344.2,3344.2,2025-01-01 08:45:00
0.15000000000000002,3338.4,3338.6,3338.6,3338.4,2025-01-01 08:49:00
2.0,3340.5,3342.4,3342.4,3340.5,2025-01-01 08:50:00
2.16513441,3345.2,3343.5,3345.2,3343.4,2025-01-01 08:52:00
0.00359982,3342.6,3342.6,3342.6,3342.6,2025-01-01 08:56:00
1.00623073,3342.8,3342.8,3342.8,3342.7,2025-01-01 08:59:00
0.00179461,3344.8,3344.8,3344.8,3344.8,2025-01-01 09:00:00
1.0,3344.8,3344.8,3344.8,3344.8,2025-01-01 09:01:00
0.50359842,3345.4,3345.3,3345.4,3345.3,2025-01-01 09:02:00
0.00359788,3345.6,3345.6,3345.6,3345.6,2025-01-01 09:04:00
2.05,3344.6,3343.7,3344.6,3343.6,2025-01-01 09:05:00
1.00360359,3340.0,3340.0,3340.0,3340.0,2025-01-01 09:07:00
2.0,3340.4,3340.6,3340.6,3340.4,2025-01-01 09:08:00
0.1,3340.4,3340.4,3340.4,3340.4,2025-01-01 09:09:00
1.00360316,3340.1,3340.0,3340.1,3340.0,2025-01-01 09:10:00
2.30446,3339.0,3338.3,3339.0,3338.3,2025-01-01 09:11:00
0.00338375,3336.9,3336.9,3336.9,3336.9,2025-01-01 09:13:00
0.00360694,3338.0,3338.0,3338.0,3338.0,2025-01-01 09:14:00
1.0,3338.1,3338.1,3338.1,3338.1,2025-01-01 09:15:00
0.00348207,3336.8,3336.8,3336.8,3336.8,2025-01-01 09:16:00
0.05,3336.8,3336.8,3336.8,3336.8,2025-01-01 09:17:00
5.639614099999999,3336.8,3332.2,3336.8,3332.2,2025-01-01 09:18:00
0.007554399999999999,3332.9,3333.3,3333.3,3332.9,2025-01-01 09:19:00
5.01037551,3330.1,3327.2,3330.1,3327.2,2025-01-01 09:20:00
0.00361745,3330.3,3330.3,3330.3,3330.3,2025-01-01 09:21:00
2.55,3331.4,3329.3,3331.4,3329.3,2025-01-01 09:22:00
8.95948792,3327.0,3326.2,3327.0,3326.2,2025-01-01 09:23:00
1.6884487800000003,3324.4,3322.1,3324.4,3322.0,2025-01-01 09:24:00
2.9869111500000005,3322.1,3322.9,3323.9,3322.1,2025-01-01 09:25:00
15.84170113,3322.9,3322.6,3322.9,3320.8,2025-01-01 09:26:00
0.1,3326.1,3325.8,3326.1,3325.8,2025-01-01 09:27:00
1.0536193,3325.5,3326.0,3326.1,3325.5,2025-01-01 09:28:00
3.0058100000000003,3326.6,3327.0,3327.0,3326.6,2025-01-01 09:29:00
97.49713999999994,3327.0,3327.0,3327.0,3327.0,2025-01-01 09:30:00
0.51941767,3330.1,3331.0,3331.0,3330.1,2025-01-01 09:31:00
1.02047373,3333.5,3334.3,3334.3,3333.5,2025-01-01 09:32:00
1.064,3334.0,3332.8,3334.0,3332.8,2025-01-01 09:34:00
1.01761137,3333.0,3331.3,3333.0,3330.9,2025-01-01 09:35:00
0.5,3330.4,3330.4,3330.4,3330.4,2025-01-01 09:36:00
0.79614973,3328.7,3328.7,3328.7,3328.7,2025-01-01 09:37:00
2.00361571,3328.6,3328.0,3328.8,3328.0,2025-01-01 09:38:00
2.5,3327.5,3327.4,3327.5,3327.4,2025-01-01 09:40:00
2.00361463,3329.8,3329.8,3329.9,3329.8,2025-01-01 09:42:00
21.999995129999995,3330.6,3331.0,3331.0,3330.4,2025-01-01 09:44:00
4.87e-06,3331.0,3331.0,3331.0,3331.0,2025-01-01 09:45:00
0.55,3334.1,3334.2,3334.2,3334.1,2025-01-01 09:48:00
0.00360986,3335.0,3335.0,3335.0,3335.0,2025-01-01 09:49:00
2.50151671,3334.9,3334.9,3334.9,3334.9,2025-01-01 09:50:00
20.230659040000006,3335.0,3337.4,3337.4,3335.0,2025-01-01 09:51:00
0.0036064,3338.8,3338.8,3338.8,3338.8,2025-01-01 09:52:00
0.00704045,3338.2,3338.2,3338.2,3338.2,2025-01-01 09:53:00
1.00360553,3338.9,3338.7,3338.9,3338.7,2025-01-01 09:54:00
4.81367,3338.7,3338.6,3338.7,3338.6,2025-01-01 09:55:00
10.0,3338.0,3339.7,3339.7,3338.0,2025-01-01 09:58:00
1.0,3339.7,3339.7,3339.7,3339.7,2025-01-01 09:59:00
0.45152192999999996,3339.6,3338.9,3339.6,3338.9,2025-01-01 10:00:00
0.0008,3338.7,3338.7,3338.7,3338.7,2025-01-01 10:01:00
1.0,3340.7,3341.1,3341.1,3340.7,2025-01-01 10:02:00
0.06410262,3342.2,3342.1,3343.5,3342.1,2025-01-01 10:03:00
1.7274428099999999,3342.7,3342.7,3342.7,3342.7,2025-01-01 10:04:00
0.00360068,3343.4,3343.4,3343.4,3343.4,2025-01-01 10:05:00
1.0,3343.3,3343.3,3343.3,3343.3,2025-01-01 10:06:00
0.00360003,3341.8,3341.8,3341.8,3341.8,2025-01-01 10:07:00
0.7,3342.0,3342.0,3342.0,3342.0,2025-01-01 10:08:00
11.5561,3342.1,3341.6,3342.1,3341.6,2025-01-01 10:09:00
69.44115023000005,3340.0,3340.0,3340.0,3340.0,2025-01-01 10:10:00
30.562453359999996,3340.0,3338.6,3340.0,3338.6,2025-01-01 10:11:00
1.0,3335.9,3335.9,3335.9,3335.9,2025-01-01 10:14:00
1.40360802,3336.3,3336.3,3336.3,3336.3,2025-01-01 10:16:00
1.0,3339.3,3339.3,3339.3,3339.3,2025-01-01 10:18:00
3.50360434,3340.0,3339.8,3340.0,3339.8,2025-01-01 10:20:00
0.8333,3339.0,3339.0,3339.0,3339.0,2025-01-01 10:21:00
0.0901425,3339.9,3340.0,3340.0,3339.9,2025-01-01 10:23:00
1.25191964,3340.0,3340.0,3340.0,3340.0,2025-01-01 10:24:00
9.17251369,3340.0,3340.0,3341.5,3340.0,2025-01-01 10:25:00
0.9999899999999999,3339.9,3339.9,3339.9,3339.9,2025-01-01 10:26:00
0.68095853,3337.1,3337.7,3337.7,3337.0,2025-01-01 10:27:00
11.0036064,3337.4,3340.0,3340.0,3337.4,2025-01-01 10:31:00
1.0,3342.9,3342.9,3342.9,3342.9,2025-01-01 10:32:00
2.50360046,3342.4,3342.3,3342.4,3342.3,2025-01-01 10:33:00
0.225,3339.8,3339.8,3339.8,3339.8,2025-01-01 10:34:00
1.0,3338.5,3338.5,3338.5,3338.5,2025-01-01 10:37:00
0.00360521,3338.6,3338.6,3338.6,3338.6,2025-01-01 10:38:00
1.265496,3338.6,3338.4,3338.6,3338.4,2025-01-01 10:39:00
1.0,3338.6,3338.6,3338.6,3338.6,2025-01-01 10:40:00
1.0036051,3337.3,3334.6,3337.3,3334.5,2025-01-01 10:41:00
1.0,3336.0,3336.0,3336.0,3336.0,2025-01-01 10:42:00
1.0,3337.4,3337.4,3337.4,3337.4,2025-01-01 10:44:00
0.36764873,3336.4,3337.1,3337.1,3336.4,2025-01-01 10:45:00
2.0036071499999997,3336.7,3336.9,3336.9,3336.6,2025-01-01 10:46:00
0.07940266,3337.5,3337.5,3337.5,3337.5,2025-01-01 10:47:00
1.00360629,3336.7,3336.1,3336.7,3336.1,2025-01-01 10:48:00
1.5,3337.0,3336.6,3337.0,3336.6,2025-01-01 10:50:00
16.67219809,3335.2,3333.8,3335.2,3333.8,2025-01-01 10:53:00
1.01612,3333.7,3333.7,3333.7,3333.7,2025-01-01 10:54:00
0.0036174,3333.8,3333.7,3333.8,3333.7,2025-01-01 10:56:00
0.0036104,3332.4,3332.4,3332.4,3332.4,2025-01-01 11:00:00
0.00361181,3331.9,3331.9,3331.9,3331.9,2025-01-01 11:03:00
0.56099412,3330.5,3331.4,3331.4,3330.5,2025-01-01 11:05:00
0.23733793,3330.1,3330.9,3330.9,3330.1,2025-01-01 11:06:00
0.8258308,3334.3,3334.3,3334.3,3334.3,2025-01-01 11:08:00
0.00360975,3335.9,3335.9,3335.9,3335.9,2025-01-01 11:09:00
0.15360877,3335.2,3334.4,3335.2,3334.4,2025-01-01 11:11:00
0.00360964,3336.0,3336.0,3336.0,3336.0,2025-01-01 11:16:00
0.00360791,3338.7,3338.7,3338.7,3338.7,2025-01-01 11:19:00
0.830595,3337.6,3337.1,3337.6,3337.1,2025-01-01 11:21:00
0.20360672000000002,3340.2,3340.1,3340.6,3340.1,2025-01-01 11:24:00
0.00360348,3338.6,3338.6,3338.6,3338.6,2025-01-01 11:26:00
0.1,3341.2,3341.2,3341.2,3341.2,2025-01-01 11:29:00
0.57350407,3341.2,3342.1,3342.1,3341.2,2025-01-01 11:30:00
0.00360132,3341.8,3341.8,3341.8,3341.8,2025-01-01 11:32:00
0.05948961,3341.0,3341.0,3341.0,3341.0,2025-01-01 11:33:00
0.00360251,3341.8,3341.8,3341.8,3341.8,2025-01-01 11:34:00
0.00360165,3340.6,3340.6,3340.6,3340.6,2025-01-01 11:39:00
0.1711708,3345.5,3345.5,3345.5,3345.5,2025-01-01 11:41:00
1.0,3347.7,3347.7,3347.7,3347.7,2025-01-01 11:42:00
0.0035953,3347.5,3347.5,3347.5,3347.5,2025-01-01 11:44:00
2.47288684,3348.3,3349.0,3349.0,3348.3,2025-01-01 11:45:00
0.22476267,3350.9,3353.0,3353.0,3350.9,2025-01-01 11:46:00
0.62130354,3347.9,3347.9,3347.9,3347.9,2025-01-01 11:49:00
0.00359508,3348.1,3348.1,3348.1,3348.1,2025-01-01 11:50:00
0.04005806,3346.7,3345.3,3346.7,3345.3,2025-01-01 11:53:00
0.05,3345.0,3345.0,3345.0,3345.0,2025-01-01 11:55:00
0.02825197,3347.4,3346.1,3347.4,3346.1,2025-01-01 11:56:00
0.00359702,3347.3,3347.3,3347.3,3347.3,2025-01-01 11:58:00
0.00359573,3345.7,3345.7,3345.7,3345.7,2025-01-01 12:02:00
0.051,3347.3,3347.3,3347.3,3347.3,2025-01-01 12:04:00
0.00359573,3348.3,3348.3,3348.3,3348.3,2025-01-01 12:07:00
0.07912764,3349.2,3349.2,3349.2,3349.2,2025-01-01 12:09:00
0.00359369,3348.7,3348.7,3348.7,3348.7,2025-01-01 12:10:00
0.00359423,3347.9,3347.9,3347.9,3347.9,2025-01-01 12:12:00
0.01564748,3347.1,3347.1,3347.1,3347.1,2025-01-01 12:13:00
0.00359594,3348.3,3348.3,3348.3,3348.3,2025-01-01 12:15:00
0.00359465,3350.4,3350.4,3350.4,3350.4,2025-01-01 12:20:00
0.0119676,3352.4,3352.4,3352.4,3352.4,2025-01-01 12:22:00
1.2383479300000002,3355.1,3355.1,3355.8,3355.1,2025-01-01 12:24:00
0.11786281000000001,3354.0,3355.9,3355.9,3354.0,2025-01-01 12:28:00
0.00358651,3357.1,3357.1,3357.1,3357.1,2025-01-01 12:31:00
0.00358523,3354.0,3354.0,3354.0,3354.0,2025-01-01 12:33:00
0.05,3352.9,3352.9,3352.9,3352.9,2025-01-01 12:34:00
0.00358972,3353.8,3353.8,3353.8,3353.8,2025-01-01 12:36:00
0.00358876,3355.2,3355.2,3355.2,3355.2,2025-01-01 12:39:00
20.003000000000004,3357.5,3357.7,3358.8,3357.5,2025-01-01 12:41:00
