volatility,avg_return,return_skewness,return_kurtosis,avg_range,avg_range_pct,trend_strength,trend_direction,trend_r_squared,avg_volume,volume_volatility,avg_body_size,bullish_ratio,zone_id,start_time,end_time,num_samples,personality_cluster,personality_label
0.007210247683961017,1.3891122757992219e-05,3.370581455291587,81.6541917576993,141.23298039215769,0.0014069130169938723,25.726736307318195,-1.0,0.3106064657783509,7.407487190901959,9.33108799696243,44.703058823529695,0.4196078431372549,9,04:45:00,04:59:00,255,3,Volatile Ranging (Cluster 3)
0.006934586368008329,-3.0114272053261914e-05,0.2615320631526406,74.55945221853858,155.20437037037036,0.0015471331858377588,23.25375136071063,-1.0,0.28494042884456655,9.21622108585185,11.646579553788687,53.990074074074265,0.5185185185185185,10,05:00:00,05:29:00,270,3,Volatile Ranging (Cluster 3)
0.006021102735085803,-3.3767788260041825e-05,-2.147511269261563,71.84370483039913,145.01959259259263,0.0014453902550055737,21.687684626065593,-1.0,0.2739854900220475,8.949183614074071,16.210714277980973,51.93348148148216,0.5444444444444444,11,05:30:00,05:59:00,270,0,Volatile Ranging (Cluster 0)
0.005765609753600134,-1.9860643767917954e-05,-2.0159941662648557,71.30132040027715,143.032666666667,0.0014232230537895491,20.270440822995592,-1.0,0.24956403277766806,7.814955193925925,9.840372532659902,45.804185185184984,0.5111111111111111,12,06:00:00,06:29:00,270,0,Volatile Ranging (Cluster 0)
0.006011193926259221,3.5523916058114046e-06,0.6937571418548308,66.55755512777321,141.28959259259335,0.0014084894873996523,17.875935475414234,-1.0,0.1943371391773881,7.738291774259263,14.088134019189116,52.617703703703484,0.4444444444444444,13,06:30:00,06:59:00,270,0,Volatile Ranging (Cluster 0)
0.00633864410929391,2.100136047000189e-05,1.1412273495087233,62.672630179740395,142.2408888888894,0.00141860179541868,17.320043375080594,-1.0,0.17571221085956287,8.346611765370367,15.577580341813489,48.87703703703732,0.4666666666666667,14,07:00:00,07:29:00,270,0,Volatile Ranging (Cluster 0)
0.005374091709342456,2.0514221122319728e-05,-0.6414599803649539,61.8569742592188,145.61822222222244,0.0014552267055154978,18.008465990236108,-1.0,0.21190764440715854,9.65270010062963,9.93394886604147,51.887740740740746,0.45925925925925926,15,07:30:00,07:59:00,270,0,Volatile Ranging (Cluster 0)
0.004677791488939761,2.1957909816795385e-06,-0.39995939074332715,51.88260480836588,144.28188888888877,0.001438729513352633,18.6467315174267,-1.0,0.24036679510131623,8.19337450459259,8.405826248412788,56.82040740740766,0.5111111111111111,16,08:00:00,08:29:00,270,0,Volatile Ranging (Cluster 0)
0.0048123827874617655,-1.1368377177045517e-05,0.22772278903659385,52.53185293522898,135.87929629629636,0.0013581850358358916,18.60715321807493,-1.0,0.23585659857368071,5.187272737370368,5.700369651602626,47.44896296296286,0.5222222222222223,17,08:30:00,08:59:00,270,0,Volatile Ranging (Cluster 0)
0.0047180316981551155,2.225841680726003e-07,0.4633043534016749,50.93241984241101,141.10992592592595,0.0014067421557074045,17.66851503526188,-1.0,0.24033907227511542,6.630746090592591,8.376268154256753,50.76870370370393,0.46296296296296297,18,09:00:00,09:29:00,270,0,Volatile Ranging (Cluster 0)
0.004566817357009088,-6.138659521869807e-06,0.8246525141577653,43.613236639473826,130.27422222222268,0.0012941267447674789,17.548591481974302,-1.0,0.23002016648468174,5.465549425592592,5.53291682397396,42.19922222222193,0.5074074074074074,19,09:30:00,09:59:00,270,0,Volatile Ranging (Cluster 0)
0.004851291149654892,-9.1864420550474e-06,1.274246666896879,46.158568734572626,126.69211111111163,0.0012609312423558494,18.86468602983427,-1.0,0.24711148874868316,5.712074868074072,7.497551821875051,41.7821111111118,0.5074074074074074,20,10:00:00,10:29:00,270,0,Volatile Ranging (Cluster 0)
0.005131136986629574,3.4918879452700106e-06,1.1641176424977147,53.21628666788968,120.13448148148159,0.001196772596931244,17.09616829067919,-1.0,0.20359939380788214,6.106922863185185,9.796910466915758,41.128111111111636,0.5,21,10:30:00,10:59:00,270,0,Volatile Ranging (Cluster 0)
0.004801541576700076,4.414715082746551e-05,1.1926805121911017,43.36414202896066,126.78322222222201,0.0012632592544437535,16.051851697401734,-1.0,0.18439926247406233,7.064894100148149,9.385667345367048,43.63170370370369,0.5222222222222223,22,11:00:00,11:29:00,270,0,Volatile Ranging (Cluster 0)
0.005146523950892702,1.5123716948663792e-05,2.485128378427462,49.05122359512699,119.48455555555562,0.0011897794382383594,17.638647291305627,-1.0,0.2025927712817535,5.628035558444443,7.580788806517916,44.51929629629654,0.4777777777777778,23,11:30:00,11:59:00,270,0,Volatile Ranging (Cluster 0)
0.005072576892637199,3.412709416077755e-05,1.0282292906211778,42.97410588660153,149.9937407407417,0.0015006656416678577,17.208792100486058,-1.0,0.20065682528117412,10.26301935781482,63.1231608596947,50.60374074074029,0.5222222222222223,24,12:00:00,12:29:00,270,0,Volatile Ranging (Cluster 0)
0.004814650751541562,2.5167590225592523e-05,2.160160751220781,56.902972596242265,147.7742962962961,0.0014723427954971614,18.29182619484187,-1.0,0.23126855931738585,8.687450719925929,12.423790651007598,49.45559259259236,0.4888888888888889,25,12:30:00,12:59:00,270,0,Volatile Ranging (Cluster 0)
0.005428160084970653,-1.7214069243770167e-05,0.913851469520591,54.46569269457774,157.9662962962965,0.001572407849274076,21.72039502142235,-1.0,0.3079716295060047,8.947602779703702,9.186897603778448,58.8055555555555,0.5148148148148148,26,13:00:00,13:29:00,270,0,Volatile Ranging (Cluster 0)
